task_id,subset,role,index,height,width,total_cells,unique_colors,has_divider,divider_type,orientation,color,contrast,occupancy,is_symmetric,edge_ratio,colors
58c02a16,Training,train_output,0,7,7,49,3,False,0,none,-1,0.0,0.0,False,0.0,
58c02a16,Training,train_input,1,9,9,81,3,True,1,horizontal,7,0.2222222222222222,11.11111111111111,True,0.2222222222222222,[7]
58c02a16,Training,train_input,1,9,9,81,3,True,1,horizontal,7,0.0,11.11111111111111,False,0.2222222222222222,[7]
58c02a16,Training,train_input,1,9,9,81,3,True,1,horizontal,7,0.0,11.11111111111111,False,0.2222222222222222,[7]
58c02a16,Training,train_input,1,9,9,81,3,True,1,horizontal,7,0.0,11.11111111111111,False,0.2222222222222222,[7]
58c02a16,Training,train_input,1,9,9,81,3,True,1,horizontal,7,0.0,11.11111111111111,False,0.2222222222222222,[7]
58c02a16,Training,train_input,1,9,9,81,3,True,1,vertical,7,0.2222222222222222,11.11111111111111,True,0.2222222222222222,[7]
58c02a16,Training,train_input,1,9,9,81,3,True,1,vertical,7,0.0,11.11111111111111,False,0.2222222222222222,[7]
58c02a16,Training,train_input,1,9,9,81,3,True,1,vertical,7,0.0,11.11111111111111,False,0.2222222222222222,[7]
58c02a16,Training,train_input,1,9,9,81,3,True,1,vertical,7,0.0,11.11111111111111,False,0.2222222222222222,[7]
58c02a16,Training,train_input,1,9,9,81,3,True,1,vertical,7,0.0,11.11111111111111,False,0.2222222222222222,[7]
58c02a16,Training,train_output,1,9,9,81,3,False,0,none,-1,0.0,0.0,False,0.0,
58c02a16,Training,train_input,2,12,8,96,3,True,1,horizontal,7,0.1875,8.333333333333332,False,0.25,[7]
58c02a16,Training,train_input,2,12,8,96,3,True,1,horizontal,7,0.0,8.333333333333332,False,0.25,[7]
58c02a16,Training,train_input,2,12,8,96,3,True,1,horizontal,7,0.0,8.333333333333332,False,0.25,[7]
58c02a16,Training,train_input,2,12,8,96,3,True,1,horizontal,7,0.0,8.333333333333332,False,0.25,[7]
58c02a16,Training,train_input,2,12,8,96,3,True,1,horizontal,7,0.0,8.333333333333332,False,0.25,[7]
58c02a16,Training,train_input,2,12,8,96,3,True,1,horizontal,7,0.0,8.333333333333332,False,0.25,[7]
58c02a16,Training,train_input,2,12,8,96,3,True,1,horizontal,7,0.0,8.333333333333332,False,0.25,[7]
58c02a16,Training,train_input,2,12,8,96,3,True,1,horizontal,7,0.0,8.333333333333332,False,0.25,[7]
58c02a16,Training,train_input,2,12,8,96,3,True,1,vertical,7,0.16666666666666666,12.5,False,0.16666666666666666,[7]
58c02a16,Training,train_input,2,12,8,96,3,True,1,vertical,7,0.0,12.5,False,0.16666666666666666,[7]
58c02a16,Training,train_input,2,12,8,96,3,True,1,vertical,7,0.0,12.5,False,0.16666666666666666,[7]
58c02a16,Training,train_input,2,12,8,96,3,True,1,vertical,7,0.0,12.5,False,0.16666666666666666,[7]
58c02a16,Training,train_input,2,12,8,96,3,True,1,vertical,7,0.0,12.5,False,0.16666666666666666,[7]
58c02a16,Training,train_output,2,12,8,96,3,True,1,horizontal,7,0.5,8.333333333333332,False,0.25,[7]
58c02a16,Training,train_output,2,12,8,96,3,True,1,horizontal,7,0.5,8.333333333333332,False,0.25,[7]
58c02a16,Training,train_output,2,12,8,96,3,True,1,horizontal,7,0.5,8.333333333333332,False,0.25,[7]
58c02a16,Training,train_output,2,12,8,96,3,True,1,horizontal,7,0.5,8.333333333333332,False,0.25,[7]
58c02a16,Training,train_output,2,12,8,96,3,True,3,non-straight,7,1.0,66.66666666666666,False,0.34375,[7]
58c02a16,Training,test_input,0,16,16,256,3,True,1,horizontal,7,0.125,6.25,False,0.125,[7]
58c02a16,Training,test_input,0,16,16,256,3,True,1,horizontal,7,0.0,6.25,False,0.125,[7]
58c02a16,Training,test_input,0,16,16,256,3,True,1,horizontal,7,0.0,6.25,False,0.125,[7]
58c02a16,Training,test_input,0,16,16,256,3,True,1,horizontal,7,0.0,6.25,False,0.125,[7]
58c02a16,Training,test_input,0,16,16,256,3,True,1,horizontal,7,0.0,6.25,False,0.125,[7]
58c02a16,Training,test_input,0,16,16,256,3,True,1,horizontal,7,0.0,6.25,False,0.125,[7]
58c02a16,Training,test_input,0,16,16,256,3,True,1,horizontal,7,0.0,6.25,False,0.125,[7]
58c02a16,Training,test_input,0,16,16,256,3,True,1,horizontal,7,0.0,6.25,False,0.125,[7]
58c02a16,Training,test_input,0,16,16,256,3,True,1,horizontal,7,0.0,6.25,False,0.125,[7]
58c02a16,Training,test_input,0,16,16,256,3,True,1,horizontal,7,0.0,6.25,False,0.125,[7]
58c02a16,Training,test_input,0,16,16,256,3,True,1,horizontal,7,0.0,6.25,False,0.125,[7]
58c02a16,Training,test_input,0,16,16,256,3,True,1,horizontal,7,0.0,6.25,False,0.125,[7]
58c02a16,Training,test_input,0,16,16,256,3,True,1,vertical,7,0.125,6.25,False,0.125,[7]
58c02a16,Training,test_input,0,16,16,256,3,True,1,vertical,7,0.0,6.25,False,0.125,[7]
58c02a16,Training,test_input,0,16,16,256,3,True,1,vertical,7,0.0,6.25,False,0.125,[7]
58c02a16,Training,test_input,0,16,16,256,3,True,1,vertical,7,0.0,6.25,False,0.125,[7]
58c02a16,Training,test_input,0,16,16,256,3,True,1,vertical,7,0.0,6.25,False,0.125,[7]
58c02a16,Training,test_input,0,16,16,256,3,True,1,vertical,7,0.0,6.25,False,0.125,[7]
58c02a16,Training,test_input,0,16,16,256,3,True,1,vertical,7,0.0,6.25,False,0.125,[7]
58c02a16,Training,test_input,0,16,16,256,3,True,1,vertical,7,0.0,6.25,False,0.125,[7]
58c02a16,Training,test_input,0,16,16,256,3,True,1,vertical,7,0.0,6.25,False,0.125,[7]
58c02a16,Training,test_input,0,16,16,256,3,True,1,vertical,7,0.0,6.25,False,0.125,[7]
58c02a16,Training,test_input,0,16,16,256,3,True,1,vertical,7,0.0,6.25,False,0.125,[7]
58c02a16,Training,test_input,0,16,16,256,3,True,1,vertical,7,0.0,6.25,False,0.125,[7]
58c02a16,Training,test_output,0,16,16,256,3,True,1,vertical,4,0.6875,6.25,False,0.125,[4]
58c02a16,Training,test_output,0,16,16,256,3,True,1,vertical,4,0.625,6.25,False,0.125,[4]
58e15b12,Training,train_input,0,22,18,396,3,False,0,none,-1,0.0,0.0,False,0.0,
58e15b12,Training,train_output,0,22,18,396,3,True,3,non-straight,3,1.0,5.555555555555555,False,0.09090909090909091,[3]
58e15b12,Training,train_output,0,22,18,396,3,True,3,non-straight,3,1.0,3.2828282828282833,False,0.3076923076923077,[3]
58e15b12,Training,train_output,0,22,18,396,3,True,3,non-straight,8,1.0,5.555555555555555,False,0.09090909090909091,[8]
58e15b12,Training,train_input,1,23,17,391,3,False,0,none,-1,0.0,0.0,False,0.0,
58e15b12,Training,train_output,1,23,17,391,4,True,3,non-straight,3,1.0,3.8363171355498724,False,0.26666666666666666,[3]
58e15b12,Training,train_output,1,23,17,391,4,True,3,non-straight,8,1.0,5.626598465473146,False,0.22727272727272727,[8]
58e15b12,Training,train_input,2,24,19,456,3,False,0,none,-1,0.0,0.0,False,0.0,
58e15b12,Training,train_output,2,24,19,456,4,True,3,non-straight,3,1.0,2.631578947368421,False,0.16666666666666666,[3]
58e15b12,Training,train_output,2,24,19,456,4,True,3,non-straight,8,1.0,2.1929824561403506,False,0.2,[8]
58e15b12,Training,test_input,0,24,20,480,3,False,0,none,-1,0.0,0.0,False,0.0,
58e15b12,Training,test_output,0,24,20,480,4,True,3,non-straight,3,1.0,3.125,False,0.26666666666666666,[3]
58e15b12,Training,test_output,0,24,20,480,4,True,3,non-straight,8,1.0,5.0,False,0.08333333333333333,[8]
59341089,Training,train_input,0,3,3,9,3,True,1,horizontal,8,1.0,33.33333333333333,False,0.6666666666666666,[8]
59341089,Training,train_output,0,3,12,36,3,True,1,horizontal,8,1.0,33.33333333333333,False,0.16666666666666666,[8]
59341089,Training,train_input,1,3,3,9,3,True,1,vertical,8,0.3333333333333333,33.33333333333333,False,0.6666666666666666,[8]
59341089,Training,train_output,1,3,12,36,3,True,1,vertical,8,0.3333333333333333,8.333333333333332,False,0.6666666666666666,[8]
59341089,Training,train_output,1,3,12,36,3,True,1,vertical,8,0.16666666666666666,8.333333333333332,False,0.6666666666666666,[8]
59341089,Training,train_output,1,3,12,36,3,True,1,vertical,8,0.16666666666666666,8.333333333333332,False,0.6666666666666666,[8]
59341089,Training,train_output,1,3,12,36,3,True,1,vertical,8,0.3333333333333333,8.333333333333332,False,0.6666666666666666,[8]
59341089,Training,train_input,2,3,3,9,3,False,0,none,-1,0.0,0.0,False,0.0,
59341089,Training,train_output,2,3,12,36,3,False,0,none,-1,0.0,0.0,False,0.0,
59341089,Training,train_input,3,3,3,9,2,False,0,none,-1,0.0,0.0,False,0.0,
59341089,Training,train_output,3,3,12,36,2,False,0,none,-1,0.0,0.0,False,0.0,
59341089,Training,test_input,0,3,3,9,3,False,0,none,-1,0.0,0.0,False,0.0,
59341089,Training,test_output,0,3,12,36,3,False,0,none,-1,0.0,0.0,False,0.0,
5a5a2103,Training,train_input,0,19,19,361,7,True,1,horizontal,3,0.8421052631578947,5.263157894736842,False,0.10526315789473684,[3]
5a5a2103,Training,train_input,0,19,19,361,7,True,1,horizontal,3,0.8421052631578947,5.263157894736842,True,0.10526315789473684,[3]
5a5a2103,Training,train_input,0,19,19,361,7,True,1,horizontal,3,0.8421052631578947,5.263157894736842,False,0.10526315789473684,[3]
5a5a2103,Training,train_input,0,19,19,361,7,True,1,vertical,3,0.8421052631578947,5.263157894736842,False,0.10526315789473684,[3]
5a5a2103,Training,train_input,0,19,19,361,7,True,1,vertical,3,0.8421052631578947,5.263157894736842,True,0.10526315789473684,[3]
5a5a2103,Training,train_input,0,19,19,361,7,True,1,vertical,3,0.8421052631578947,5.263157894736842,False,0.10526315789473684,[3]
5a5a2103,Training,train_input,0,19,19,361,7,True,3,non-straight,3,1.0,29.085872576177284,True,0.11428571428571428,[3]
5a5a2103,Training,train_output,0,19,19,361,6,True,1,horizontal,3,0.8421052631578947,5.263157894736842,False,0.10526315789473684,[3]
5a5a2103,Training,train_output,0,19,19,361,6,True,1,horizontal,3,0.8421052631578947,5.263157894736842,True,0.10526315789473684,[3]
5a5a2103,Training,train_output,0,19,19,361,6,True,1,horizontal,3,0.8421052631578947,5.263157894736842,False,0.10526315789473684,[3]
5a5a2103,Training,train_output,0,19,19,361,6,True,1,vertical,3,0.8421052631578947,5.263157894736842,False,0.10526315789473684,[3]
5a5a2103,Training,train_output,0,19,19,361,6,True,1,vertical,3,0.8421052631578947,5.263157894736842,True,0.10526315789473684,[3]
5a5a2103,Training,train_output,0,19,19,361,6,True,1,vertical,3,0.8421052631578947,5.263157894736842,False,0.10526315789473684,[3]
5a5a2103,Training,train_output,0,19,19,361,6,True,3,non-straight,1,1.0,1.662049861495845,False,0.3333333333333333,[1]
5a5a2103,Training,train_output,0,19,19,361,6,True,3,non-straight,1,1.0,1.662049861495845,False,0.3333333333333333,[1]
5a5a2103,Training,train_output,0,19,19,361,6,True,3,non-straight,3,1.0,29.085872576177284,True,0.11428571428571428,[3]
5a5a2103,Training,train_input,1,14,14,196,6,True,1,horizontal,8,0.8571428571428571,7.142857142857142,False,0.14285714285714285,[8]
5a5a2103,Training,train_input,1,14,14,196,6,True,1,horizontal,8,0.8571428571428571,7.142857142857142,False,0.14285714285714285,[8]
5a5a2103,Training,train_input,1,14,14,196,6,True,1,vertical,8,0.8571428571428571,7.142857142857142,False,0.14285714285714285,[8]
5a5a2103,Training,train_input,1,14,14,196,6,True,1,vertical,8,0.8571428571428571,7.142857142857142,False,0.14285714285714285,[8]
5a5a2103,Training,train_input,1,14,14,196,6,True,3,non-straight,8,1.0,26.53061224489796,True,0.15384615384615385,[8]
5a5a2103,Training,train_output,1,14,14,196,5,True,1,horizontal,8,0.8571428571428571,7.142857142857142,False,0.14285714285714285,[8]
5a5a2103,Training,train_output,1,14,14,196,5,True,1,horizontal,8,0.8571428571428571,7.142857142857142,False,0.14285714285714285,[8]
5a5a2103,Training,train_output,1,14,14,196,5,True,1,vertical,8,0.8571428571428571,7.142857142857142,False,0.14285714285714285,[8]
5a5a2103,Training,train_output,1,14,14,196,5,True,1,vertical,8,0.8571428571428571,7.142857142857142,False,0.14285714285714285,[8]
5a5a2103,Training,train_output,1,14,14,196,5,True,3,non-straight,1,1.0,4.081632653061225,False,0.25,[1]
5a5a2103,Training,train_output,1,14,14,196,5,True,3,non-straight,1,1.0,4.081632653061225,False,0.25,[1]
5a5a2103,Training,train_output,1,14,14,196,5,True,3,non-straight,2,1.0,4.081632653061225,False,0.375,[2]
5a5a2103,Training,train_output,1,14,14,196,5,True,3,non-straight,2,1.0,4.081632653061225,False,0.375,[2]
5a5a2103,Training,train_output,1,14,14,196,5,True,3,non-straight,8,1.0,26.53061224489796,True,0.15384615384615385,[8]
5a5a2103,Training,test_input,0,24,24,576,8,True,1,horizontal,5,0.8333333333333334,4.166666666666666,False,0.08333333333333333,[5]
5a5a2103,Training,test_input,0,24,24,576,8,True,1,horizontal,5,0.8333333333333334,4.166666666666666,False,0.08333333333333333,[5]
5a5a2103,Training,test_input,0,24,24,576,8,True,1,horizontal,5,0.8333333333333334,4.166666666666666,False,0.08333333333333333,[5]
5a5a2103,Training,test_input,0,24,24,576,8,True,1,horizontal,5,0.8333333333333334,4.166666666666666,False,0.08333333333333333,[5]
5a5a2103,Training,test_input,0,24,24,576,8,True,1,vertical,5,0.8333333333333334,4.166666666666666,False,0.08333333333333333,[5]
5a5a2103,Training,test_input,0,24,24,576,8,True,1,vertical,5,0.8333333333333334,4.166666666666666,False,0.08333333333333333,[5]
5a5a2103,Training,test_input,0,24,24,576,8,True,1,vertical,5,0.8333333333333334,4.166666666666666,False,0.08333333333333333,[5]
5a5a2103,Training,test_input,0,24,24,576,8,True,1,vertical,5,0.8333333333333334,4.166666666666666,False,0.08333333333333333,[5]
5a5a2103,Training,test_input,0,24,24,576,8,True,3,non-straight,5,1.0,30.555555555555557,True,0.09090909090909091,[5]
5a5a2103,Training,test_output,0,24,24,576,7,True,1,horizontal,5,0.8333333333333334,4.166666666666666,False,0.08333333333333333,[5]
5a5a2103,Training,test_output,0,24,24,576,7,True,1,horizontal,5,0.8333333333333334,4.166666666666666,False,0.08333333333333333,[5]
5a5a2103,Training,test_output,0,24,24,576,7,True,1,horizontal,5,0.8333333333333334,4.166666666666666,False,0.08333333333333333,[5]
5a5a2103,Training,test_output,0,24,24,576,7,True,1,horizontal,5,0.8333333333333334,4.166666666666666,False,0.08333333333333333,[5]
5a5a2103,Training,test_output,0,24,24,576,7,True,1,vertical,5,0.8333333333333334,4.166666666666666,False,0.08333333333333333,[5]
5a5a2103,Training,test_output,0,24,24,576,7,True,1,vertical,5,0.8333333333333334,4.166666666666666,False,0.08333333333333333,[5]
5a5a2103,Training,test_output,0,24,24,576,7,True,1,vertical,5,0.8333333333333334,4.166666666666666,False,0.08333333333333333,[5]
5a5a2103,Training,test_output,0,24,24,576,7,True,1,vertical,5,0.8333333333333334,4.166666666666666,False,0.08333333333333333,[5]
5a5a2103,Training,test_output,0,24,24,576,7,True,3,non-straight,2,1.0,1.3888888888888888,False,0.25,[2]
5a5a2103,Training,test_output,0,24,24,576,7,True,3,non-straight,2,1.0,1.3888888888888888,False,0.25,[2]
5a5a2103,Training,test_output,0,24,24,576,7,True,3,non-straight,5,1.0,30.555555555555557,True,0.09090909090909091,[5]
5a5a2103,Training,test_output,0,24,24,576,7,True,3,non-straight,7,1.0,1.3888888888888888,False,0.25,[7]
5a5a2103,Training,test_output,0,24,24,576,7,True,3,non-straight,7,1.0,1.3888888888888888,False,0.25,[7]
5a719d11,Training,train_input,0,25,17,425,7,False,0,none,-1,0.0,0.0,False,0.0,
5a719d11,Training,train_output,0,25,17,425,6,False,0,none,-1,0.0,0.0,False,0.0,
5a719d11,Training,train_input,1,25,17,425,6,False,0,none,-1,0.0,0.0,False,0.0,
5a719d11,Training,train_output,1,25,17,425,4,False,0,none,-1,0.0,0.0,False,0.0,
5a719d11,Training,train_input,2,18,17,306,8,False,0,none,-1,0.0,0.0,False,0.0,
5a719d11,Training,train_output,2,18,17,306,5,False,0,none,-1,0.0,0.0,False,0.0,
5a719d11,Training,test_input,0,30,16,480,10,False,0,none,-1,0.0,0.0,False,0.0,
5a719d11,Training,test_output,0,30,16,480,7,False,0,none,-1,0.0,0.0,False,0.0,
5ad4f10b,Training,train_input,0,22,23,506,3,False,0,none,-1,0.0,0.0,False,0.0,
5ad4f10b,Training,train_output,0,3,3,9,2,True,3,non-straight,2,1.0,44.44444444444444,False,0.75,[2]
5ad4f10b,Training,train_input,1,20,24,480,3,False,0,none,-1,0.0,0.0,False,0.0,
5ad4f10b,Training,train_output,1,3,3,9,2,True,1,horizontal,8,0.6666666666666666,33.33333333333333,False,0.6666666666666666,[8]
5ad4f10b,Training,train_output,1,3,3,9,2,True,3,non-straight,8,1.0,66.66666666666666,True,0.8333333333333334,[8]
5ad4f10b,Training,train_input,2,24,23,552,3,False,0,none,-1,0.0,0.0,False,0.0,
5ad4f10b,Training,train_output,2,3,3,9,2,True,3,non-straight,3,1.0,55.55555555555556,False,0.8,[3]
5ad4f10b,Training,test_input,0,22,26,572,3,False,0,none,-1,0.0,0.0,False,0.0,
5ad4f10b,Training,test_output,0,3,3,9,2,True,1,vertical,4,0.6666666666666666,33.33333333333333,False,0.6666666666666666,[4]
5ad4f10b,Training,test_output,0,3,3,9,2,True,3,non-straight,4,1.0,55.55555555555556,False,0.8,[4]
5ad8a7c0,Training,train_input,0,4,6,24,2,False,0,none,-1,0.0,0.0,False,0.0,
5ad8a7c0,Training,train_output,0,4,6,24,2,True,1,horizontal,2,1.0,25.0,False,0.3333333333333333,[2]
5ad8a7c0,Training,train_output,0,4,6,24,2,True,1,horizontal,2,1.0,25.0,False,0.3333333333333333,[2]
5ad8a7c0,Training,train_input,1,4,6,24,2,True,3,non-straight,2,1.0,33.33333333333333,True,0.5,[2]
5ad8a7c0,Training,train_output,1,4,6,24,2,True,3,non-straight,2,1.0,33.33333333333333,True,0.5,[2]
5ad8a7c0,Training,train_input,2,4,6,24,2,True,3,non-straight,2,1.0,12.5,False,0.6666666666666666,[2]
5ad8a7c0,Training,train_input,2,4,6,24,2,True,3,non-straight,2,1.0,12.5,False,0.6666666666666666,[2]
5ad8a7c0,Training,train_output,2,4,6,24,2,True,3,non-straight,2,1.0,41.66666666666667,True,0.6,[2]
5ad8a7c0,Training,train_input,3,4,6,24,2,True,3,non-straight,2,1.0,33.33333333333333,True,0.75,[2]
5ad8a7c0,Training,train_output,3,4,6,24,2,True,3,non-straight,2,1.0,33.33333333333333,True,0.75,[2]
5ad8a7c0,Training,train_input,4,4,6,24,2,True,3,non-straight,2,1.0,16.666666666666664,True,0.5,[2]
5ad8a7c0,Training,train_input,4,4,6,24,2,True,3,non-straight,2,1.0,16.666666666666664,True,0.5,[2]
5ad8a7c0,Training,train_output,4,4,6,24,2,True,3,non-straight,2,1.0,50.0,True,0.3333333333333333,[2]
5ad8a7c0,Training,test_input,0,4,6,24,2,False,0,none,-1,0.0,0.0,False,0.0,
5ad8a7c0,Training,test_output,0,4,6,24,2,True,3,non-straight,2,1.0,25.0,True,0.3333333333333333,[2]
5adee1b2,Training,train_input,0,20,20,400,5,False,0,none,-1,0.0,0.0,False,0.0,
5adee1b2,Training,train_output,0,20,20,400,5,False,0,none,-1,0.0,0.0,False,0.0,
5adee1b2,Training,train_input,1,20,20,400,5,False,0,none,-1,0.0,0.0,False,0.0,
5adee1b2,Training,train_output,1,20,20,400,5,False,0,none,-1,0.0,0.0,False,0.0,
5adee1b2,Training,test_input,0,26,26,676,5,False,0,none,-1,0.0,0.0,False,0.0,
5adee1b2,Training,test_output,0,26,26,676,5,False,0,none,-1,0.0,0.0,False,0.0,
5af49b42,Training,train_input,0,13,15,195,9,True,2,horizontal,-1,1.0,7.6923076923076925,False,0.13333333333333333,"[4, 6]"
5af49b42,Training,train_input,0,13,15,195,9,True,2,horizontal,-1,1.0,7.6923076923076925,False,0.13333333333333333,"[1, 2, 3, 4, 5, 6, 7, 8]"
5af49b42,Training,train_output,0,13,15,195,9,True,2,horizontal,-1,1.0,7.6923076923076925,False,0.13333333333333333,"[1, 2, 3, 4]"
5af49b42,Training,train_output,0,13,15,195,9,True,2,horizontal,-1,1.0,7.6923076923076925,False,0.13333333333333333,"[1, 2, 3, 4, 6, 7, 8]"
5af49b42,Training,train_output,0,13,15,195,9,True,2,horizontal,-1,1.0,7.6923076923076925,False,0.13333333333333333,"[1, 2, 3, 4, 5, 6, 7, 8]"
5af49b42,Training,train_input,1,12,14,168,7,True,2,horizontal,-1,1.0,8.333333333333332,False,0.14285714285714285,"[1, 2, 3, 4, 5, 6]"
5af49b42,Training,train_output,1,12,14,168,7,True,2,horizontal,-1,1.0,8.333333333333332,False,0.14285714285714285,"[1, 2, 3, 4, 5, 6]"
5af49b42,Training,train_output,1,12,14,168,7,True,2,horizontal,-1,1.0,8.333333333333332,False,0.14285714285714285,"[1, 3, 4, 5, 6]"
5af49b42,Training,train_output,1,12,14,168,7,True,2,horizontal,-1,1.0,8.333333333333332,False,0.14285714285714285,"[1, 2, 3, 4, 5, 6]"
5af49b42,Training,train_output,1,12,14,168,7,True,2,horizontal,-1,1.0,8.333333333333332,False,0.14285714285714285,"[1, 2, 3, 4, 5, 6]"
5af49b42,Training,train_input,2,13,13,169,8,True,2,horizontal,-1,1.0,7.6923076923076925,False,0.15384615384615385,"[3, 4, 7, 8]"
5af49b42,Training,train_input,2,13,13,169,8,True,2,horizontal,-1,1.0,7.6923076923076925,False,0.15384615384615385,"[1, 2, 6]"
5af49b42,Training,train_output,2,13,13,169,8,True,2,horizontal,-1,1.0,7.6923076923076925,False,0.15384615384615385,"[3, 4, 7, 8]"
5af49b42,Training,train_output,2,13,13,169,8,True,2,horizontal,-1,1.0,7.6923076923076925,False,0.15384615384615385,"[1, 2, 6]"
5af49b42,Training,train_output,2,13,13,169,8,True,2,horizontal,-1,1.0,7.6923076923076925,False,0.15384615384615385,"[3, 4, 7, 8]"
5af49b42,Training,train_output,2,13,13,169,8,True,2,horizontal,-1,1.0,7.6923076923076925,False,0.15384615384615385,"[1, 2, 6]"
5af49b42,Training,test_input,0,17,18,306,10,True,2,horizontal,-1,1.0,5.88235294117647,False,0.1111111111111111,"[1, 2, 3, 4, 5, 6, 7, 8]"
5af49b42,Training,test_output,0,17,18,306,10,True,2,horizontal,-1,1.0,5.88235294117647,False,0.1111111111111111,"[3, 4, 5, 9]"
5af49b42,Training,test_output,0,17,18,306,10,True,2,horizontal,-1,1.0,5.88235294117647,False,0.1111111111111111,"[4, 5, 6, 7]"
5af49b42,Training,test_output,0,17,18,306,10,True,2,horizontal,-1,1.0,5.88235294117647,False,0.1111111111111111,"[1, 2, 3, 8]"
5af49b42,Training,test_output,0,17,18,306,10,True,2,horizontal,-1,1.0,5.88235294117647,False,0.1111111111111111,"[1, 2, 3, 8]"
5af49b42,Training,test_output,0,17,18,306,10,True,2,horizontal,-1,1.0,5.88235294117647,False,0.1111111111111111,"[4, 5, 6, 7]"
5af49b42,Training,test_output,0,17,18,306,10,True,2,horizontal,-1,1.0,5.88235294117647,False,0.1111111111111111,"[1, 2, 3, 4, 5, 6, 7, 8]"
5b37cb25,Training,train_input,0,30,30,900,7,False,0,none,-1,0.0,0.0,False,0.0,
5b37cb25,Training,train_output,0,30,30,900,7,False,0,none,-1,0.0,0.0,False,0.0,
5b37cb25,Training,train_input,1,30,30,900,7,False,0,none,-1,0.0,0.0,False,0.0,
5b37cb25,Training,train_output,1,30,30,900,7,False,0,none,-1,0.0,0.0,False,0.0,
5b37cb25,Training,test_input,0,30,30,900,7,False,0,none,-1,0.0,0.0,False,0.0,
5b37cb25,Training,test_output,0,30,30,900,7,False,0,none,-1,0.0,0.0,False,0.0,
5b526a93,Training,train_input,0,22,16,352,2,False,0,none,-1,0.0,0.0,False,0.0,
5b526a93,Training,train_output,0,22,16,352,3,False,0,none,-1,0.0,0.0,False,0.0,
5b526a93,Training,train_input,1,19,17,323,2,False,0,none,-1,0.0,0.0,False,0.0,
5b526a93,Training,train_output,1,19,17,323,3,False,0,none,-1,0.0,0.0,False,0.0,
5b526a93,Training,test_input,0,21,30,630,2,False,0,none,-1,0.0,0.0,False,0.0,
5b526a93,Training,test_output,0,21,30,630,3,False,0,none,-1,0.0,0.0,False,0.0,
5b692c0f,Training,train_input,0,14,14,196,3,False,0,none,-1,0.0,0.0,False,0.0,
5b692c0f,Training,train_output,0,14,14,196,3,False,0,none,-1,0.0,0.0,False,0.0,
5b692c0f,Training,train_input,1,17,19,323,4,False,0,none,-1,0.0,0.0,False,0.0,
5b692c0f,Training,train_output,1,17,19,323,4,False,0,none,-1,0.0,0.0,False,0.0,
5b692c0f,Training,test_input,0,24,28,672,6,False,0,none,-1,0.0,0.0,False,0.0,
5b692c0f,Training,test_output,0,24,28,672,6,False,0,none,-1,0.0,0.0,False,0.0,
5b6cbef5,Training,train_input,0,4,4,16,2,True,1,vertical,3,1.0,25.0,False,0.5,[3]
5b6cbef5,Training,train_output,0,16,16,256,2,True,1,vertical,3,1.0,6.25,False,0.125,[3]
5b6cbef5,Training,train_input,1,4,4,16,2,False,0,none,-1,0.0,0.0,False,0.0,
5b6cbef5,Training,train_output,1,16,16,256,2,False,0,none,-1,0.0,0.0,False,0.0,
5b6cbef5,Training,train_input,2,4,4,16,2,True,1,horizontal,4,0.75,25.0,False,0.5,[4]
5b6cbef5,Training,train_input,2,4,4,16,2,True,3,non-straight,4,1.0,50.0,False,0.5,[4]
5b6cbef5,Training,train_output,2,16,16,256,2,True,1,horizontal,4,0.75,6.25,False,0.125,[4]
5b6cbef5,Training,train_output,2,16,16,256,2,True,3,non-straight,4,1.0,12.5,False,0.09375,[4]
5b6cbef5,Training,train_output,2,16,16,256,2,True,3,non-straight,4,1.0,6.25,False,0.3125,[4]
5b6cbef5,Training,train_input,3,4,4,16,2,True,1,horizontal,1,0.5,25.0,False,0.5,[1]
5b6cbef5,Training,train_input,3,4,4,16,2,True,1,vertical,1,0.5,25.0,False,0.5,[1]
5b6cbef5,Training,train_input,3,4,4,16,2,True,3,non-straight,1,1.0,62.5,False,0.7,[1]
5b6cbef5,Training,train_output,3,16,16,256,2,True,1,horizontal,1,0.5,6.25,False,0.125,[1]
5b6cbef5,Training,train_output,3,16,16,256,2,True,1,vertical,1,0.5,6.25,False,0.125,[1]
5b6cbef5,Training,train_output,3,16,16,256,2,True,3,non-straight,1,1.0,35.15625,False,0.25555555555555554,[1]
5b6cbef5,Training,train_input,4,4,4,16,2,True,1,horizontal,2,0.5,25.0,False,0.5,[2]
5b6cbef5,Training,train_input,4,4,4,16,2,True,1,vertical,2,0.75,25.0,False,0.5,[2]
5b6cbef5,Training,train_input,4,4,4,16,2,True,3,non-straight,2,1.0,62.5,False,0.8,[2]
5b6cbef5,Training,train_output,4,16,16,256,2,True,1,horizontal,2,0.5,6.25,False,0.125,[2]
5b6cbef5,Training,train_output,4,16,16,256,2,True,1,vertical,2,0.75,6.25,False,0.125,[2]
5b6cbef5,Training,train_output,4,16,16,256,2,True,3,non-straight,2,1.0,39.0625,False,0.3,[2]
5b6cbef5,Training,test_input,0,4,4,16,2,True,3,non-straight,2,1.0,31.25,False,0.6,[2]
5b6cbef5,Training,test_output,0,16,16,256,2,False,0,none,-1,0.0,0.0,False,0.0,
5bd6f4ac,Training,train_input,0,9,9,81,10,False,0,none,-1,0.0,0.0,False,0.0,
5bd6f4ac,Training,train_output,0,3,3,9,5,False,0,none,-1,0.0,0.0,False,0.0,
